url;date;content;user;in_reply_to_user;conversation_user;reply_count;retweet_count;like_count;quote_count;ru_bert_base_label;ru_bert_base_score;ru_bert_large_label;ru_bert_large_score;ru_mdeberta_base_label;ru_mdeberta_base_score;ci_distilbert_base_label;ci_distilbert_base_score;label_sum;SG_UF;DS_CARGO;SQ_CANDIDATO;NM_URNA_CANDIDATO;NR_PARTIDO;SG_PARTIDO;NM_MUNICIPIO_NASCIMENTO;NR_IDADE_DATA_POSSE;DS_GENERO;DS_GRAU_INSTRUCAO;DS_ESTADO_CIVIL;DS_COR_RACA;DS_OCUPACAO;DS_SIT_TOT_TURNO;ST_REELEICAO;TW_USER;TW_followersCount;TW_friendsCount;TW_statusesCount;TW_favouritesCount;user_is_candidate
https://twitter.com/MaubauMaubau13/status/1586363188026773508;2022-10-29 14:23:51+00:00;@andreawerner_ Sergio Moro bandido vagabundo;maubaumaubau13;andreawerner_;andreawerner_;0;0;0;0;True;0.999959111213684;True;0.9999929666519164;True;0.9999780654907228;False;0.954470157623291;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/IzauraCarvalho1/status/1586348227150098432;2022-10-29 13:24:24+00:00;@andreawerner_ Que vergonha eu tenho desse Marreco........não tem amor próprio, só pensa no STF;izauracarvalho1;andreawerner_;andreawerner_;0;0;1;0;True;0.9999608993530272;True;0.999992609024048;True;0.9999769926071168;False;0.917273759841919;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/goulartabdalla/status/1586167697330651137;2022-10-29 01:27:03+00:00;@andreawerner_ Kakkakakakakakakkakak esse cara tá desesperadoooooooo;goulartabdalla;andreawerner_;andreawerner_;0;0;0;0;True;0.999657154083252;True;0.9999749660491944;True;0.9999648332595824;False;0.9342243671417236;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/Desiree85698112/status/1586167716318150656;2022-10-29 01:27:07+00:00;@andreawerner_ Kkkkkk essa doeu;desiree85698112;andreawerner_;andreawerner_;0;0;0;0;True;0.9997782111167908;False;0.902381420135498;True;0.9998540878295898;False;0.7653509378433228;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/duhdq/status/1586169364318982145;2022-10-29 01:33:40+00:00;@andreawerner_ Lulinha só vai no debate em sua casinha que é a Globo;duhdq;andreawerner_;andreawerner_;1;0;0;0;False;0.9999439716339112;True;0.9923524260520936;True;0.9999583959579468;False;0.984235405921936;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/prof_escolapubl/status/1586170511176134656;2022-10-29 01:38:14+00:00;@andreawerner_ BOLSONARO CRIMINOSO;prof_escolapubl;andreawerner_;andreawerner_;0;0;0;0;True;0.9999110698699952;True;0.9999920129776;True;0.999976396560669;False;0.9681251645088196;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/ThiagoGViana/status/1586185886458580992;2022-10-29 02:39:19+00:00;@andreawerner_ Debochado ele 🗣🗣🗣🗣;thiagogviana;andreawerner_;andreawerner_;0;0;1;0;False;0.999918818473816;True;0.9999864101409912;True;0.9999449253082277;False;0.985805332660675;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/drigo_gu/status/1586168054781730816;2022-10-29 01:28:28+00:00;@andreawerner_ Tá pra bostonaro o que a tv de Kim Jong-un tá pra ele. https://t.co/ajxkxlaVLJ;drigo_gu;andreawerner_;andreawerner_;0;0;0;0;True;0.9999459981918336;True;0.9999839067459106;True;0.9999630451202391;False;0.9628596901893616;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/bianquismos/status/1586163633310007308;2022-10-29 01:10:54+00:00;@andreawerner_ descompensada tô eu, ele já perdeu totalmente a sanidade mental se é que um dia teve;bianquismos;andreawerner_;andreawerner_;0;1;3;0;True;0.9840503334999084;True;0.999987006187439;False;0.9999732971191406;False;0.9649811387062072;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/JungersVanessa/status/1586156517102800896;2022-10-29 00:42:37+00:00;@andreawerner_ Totalmente,  lendo cola na mão. Até o fim desmorona.;jungersvanessa;andreawerner_;andreawerner_;0;0;2;0;False;0.9998801946640016;True;0.6981108784675598;True;0.999951958656311;False;0.9103108048439026;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/profabiramalho/status/1586156600334876673;2022-10-29 00:42:57+00:00;@andreawerner_ Bolsonaro descompensado;profabiramalho;andreawerner_;andreawerner_;0;0;0;0;True;0.9999483823776244;True;0.9999887943267822;False;0.9999539852142334;False;0.9959791898727416;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/joubersilvestre/status/1586157058323230722;2022-10-29 00:44:46+00:00;@andreawerner_ Está descompensado, em estado natural.;joubersilvestre;andreawerner_;andreawerner_;0;0;0;0;True;0.991016149520874;True;0.9967368245124816;False;0.999982476234436;False;0.9917574524879456;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/claudio_carioca/status/1586157720058609665;2022-10-29 00:47:24+00:00;"@andreawerner_ Descontrolado. Tentando passar uma imagem de calmo e educado ( nunca foi).
#DebateNaGlobo";claudio_carioca;andreawerner_;andreawerner_;0;0;1;0;True;0.9999276399612428;True;0.9999736547470092;False;0.9999890327453612;False;0.9931010007858276;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/maria_paola/status/1586159984416477184;2022-10-29 00:56:24+00:00;"@andreawerner_ Durante 4 anos
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU
BOLSONARO MENTIU";maria_paola;andreawerner_;andreawerner_;0;0;0;0;True;0.9998300075531006;False;0.9966291785240172;True;0.99969220161438;False;0.5361857414245605;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/ThiagoGViana/status/1586160120735858688;2022-10-29 00:56:56+00:00;@andreawerner_ Está não, É descompensado. Se Lula aperta na troca de investigadores da PF, Bolsonaro perde qualquer controle.;thiagogviana;andreawerner_;andreawerner_;0;0;4;0;True;0.9998488426208496;True;0.9709839224815368;False;0.9999891519546508;False;0.9856233596801758;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/SoraiaFreire/status/1586163075815641089;2022-10-29 01:08:41+00:00;@andreawerner_ Tá e Nervoso!;soraiafreire;andreawerner_;andreawerner_;0;0;0;0;True;0.9999229907989502;True;0.9967960715293884;False;0.9997356534004213;False;0.9463038444519044;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/andreafregnani/status/1586163330993262592;2022-10-29 01:09:42+00:00;"@andreawerner_ LULA INOCENTE 
BOLSONARO CRIMINOSO
LULA INOCENTE 
BOLSONARO CRIMINOSO
LULA INOCENTE 
BOLSONARO CRIMINOSO
LULA INOCENTE 
BOLSONARO CRIMINOSO
LULA INOCENTE 
BOLSONARO CRIMINOSO
LULA INOCENTE 
BOLSONARO CRIMINOSO
LULA INOCENTE 
BOLSONARO CRIMINOSO
LULA INOCENTE 
BOLSONARO CRIMINOSO";andreafregnani;andreawerner_;andreawerner_;0;0;0;0;True;0.999935269355774;True;0.9999886751174928;True;0.9999696016311646;False;0.7256945371627808;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/hayanneporto/status/1586174403108225024;2022-10-29 01:53:42+00:00;@andreawerner_ A tchutchuca do centrão tá descontrolada 🤷🏻‍♀️;hayanneporto;andreawerner_;andreawerner_;0;0;0;0;True;0.999942183494568;True;0.9999922513961792;True;0.999969720840454;False;0.9869406819343568;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/luzmonica00/status/1586178518240886784;2022-10-29 02:10:03+00:00;@andreawerner_ Descompensadíssimo;luzmonica00;andreawerner_;andreawerner_;0;0;1;0;False;0.9992243051528932;True;0.9999868869781494;True;0.9882869124412536;False;0.996516227722168;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/linesfrogra/status/1586162331889053696;2022-10-29 01:05:44+00:00;@andreawerner_ Total ,eu me divirto com ele saindo da casinha otario !!!!;linesfrogra;andreawerner_;andreawerner_;0;0;1;0;True;0.9999550580978394;True;0.9999910593032836;True;0.9999775886535645;False;0.8364392518997192;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/JosefaFarias14/status/1586171229525856256;2022-10-29 01:41:05+00:00;@andreawerner_ O bozo, da boca perebenta, tá fora de controle! Será por que o carluxo não veio?;josefafarias14;andreawerner_;andreawerner_;0;0;0;0;True;0.9999302625656128;True;0.9999924898147584;True;0.9999771118164062;False;0.6392642259597778;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/ale_cp/status/1586142628348719105;2022-10-28 23:47:26+00:00;"@andreawerner_ Que lindo!!
Sempre achei que uma mente conservadora/reacionária só não se informou suficientemente...🙏";ale_cp;andreawerner_;andreawerner_;0;0;1;0;True;0.9989190101623536;True;0.9998328685760498;False;0.9998862743377686;True;0.8090733289718628;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/jms696/status/1586146771117346816;2022-10-29 00:03:54+00:00;@andreawerner_ é verdade, eu era as arminhas q ela fazia;jms696;andreawerner_;andreawerner_;0;0;0;0;False;0.999942421913147;True;0.8346318006515503;True;0.9997797608375548;False;0.551233172416687;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/rodrigochenci/status/1586210270870999040;2022-10-29 04:16:13+00:00;@andreawerner_ Parabéns... enganou mais uma kkkkkkk Esquerdista é expert na arte de enganar;rodrigochenci;andreawerner_;andreawerner_;0;0;0;0;True;0.999816119670868;True;0.9999880790710448;True;0.999953269958496;False;0.9604406952857972;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/Lenny58848936/status/1586445850661773312;2022-10-29 19:52:20+00:00;@andreawerner_ Tem sim. Saída pro buraco que o país vai com o câncer de nove dedos à frente e uma porrada de jumentos como você atrás!;lenny58848936;andreawerner_;andreawerner_;0;0;0;0;True;0.9999574422836304;True;0.9999912977218628;True;0.9999762773513794;False;0.652983546257019;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/JurandyrCabral/status/1586447285084651520;2022-10-29 19:58:02+00:00;@andreawerner_ Para de ser mentirosa;jurandyrcabral;andreawerner_;andreawerner_;0;0;0;0;True;0.9999380111694336;True;0.9999845027923584;True;0.9999774694442748;False;0.9690353870391846;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/LeilaSbruzzi/status/1586679081470304257;2022-10-30 11:19:06+00:00;@andreawerner_ Coitadinha adestradores ela igual ao seu cachorrinho. Bem comum dos LOSER.;leilasbruzzi;andreawerner_;andreawerner_;0;0;0;0;True;0.9999514818191528;True;0.9999916553497314;True;0.9999781847000122;False;0.963507115840912;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/confiraotroco/status/1586133735497297920;2022-10-28 23:12:06+00:00;@andreawerner_ A menor criatura da república;confiraotroco;andreawerner_;andreawerner_;0;0;2;0;True;0.9999576807022096;True;0.9999923706054688;True;0.9995644688606262;False;0.935242474079132;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/opaidaguerreira/status/1586134178533359617;2022-10-28 23:13:51+00:00;@andreawerner_ Lá vem o pato, pato aqui pato acolá;opaidaguerreira;andreawerner_;andreawerner_;0;0;4;0;True;0.999941110610962;True;0.999964475631714;True;0.9999756813049316;True;0.7426575422286987;4;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/ttgarcia/status/1586134449472798721;2022-10-28 23:14:56+00:00;@andreawerner_ Assumindo de vez o papel que lhe cabe na história: capacho de miliciano!!...;ttgarcia;andreawerner_;andreawerner_;0;0;2;0;True;0.99995756149292;True;0.999991774559021;True;0.999976634979248;False;0.9756367802619934;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/Kami_Villarreal/status/1586088617625079808;2022-10-28 20:12:49+00:00;@andreawerner_ Nossa que escroto rs;kami_villarreal;andreawerner_;andreawerner_;0;0;0;0;True;0.9999567270278932;True;0.9999911785125732;True;0.9998893737792968;False;0.8837878108024597;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/rcsarabia/status/1586106280686632962;2022-10-28 21:23:00+00:00;@andreawerner_ Tenso;rcsarabia;andreawerner_;andreawerner_;0;0;0;0;True;0.9996821880340576;True;0.9999885559082032;False;0.9999887943267822;False;0.9898712038993835;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/a_amanddalima/status/1586034304299433990;2022-10-28 16:36:59+00:00;@andreawerner_ Mas cadê a bomba, isso aí não é nada né, nada mesmo 🤷🏾‍♀️;a_amanddalima;andreawerner_;andreawerner_;0;0;0;0;True;0.999887228012085;True;0.99998676776886;True;0.9999103546142578;False;0.9328421354293824;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/radio_esplanada/status/1585809511050539010;2022-10-28 01:43:45+00:00;@andreawerner_ Porra,,,,, o demônio sempre irá se sustentar no Satanás.;radio_esplanada;andreawerner_;andreawerner_;0;0;0;0;True;0.9999595880508424;True;0.9999892711639404;True;0.9999780654907228;False;0.9036306738853456;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/paulohusa/status/1585847882061594625;2022-10-28 04:16:13+00:00;@andreawerner_ O poste sabe q já perdeu . Está aí fazendo campanha pro ladrão .;paulohusa;andreawerner_;andreawerner_;0;0;0;0;True;0.9999558925628662;True;0.9999920129776;True;0.9999734163284302;False;0.976966917514801;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/Cludiao1/status/1585808364755460096;2022-10-28 01:39:11+00:00;@andreawerner_ Haddad jogou a Toalha só fala do Bolsonaro! Não fala oq vai fazer no governo dele... Só fala do Bolsonaro!!! Tarcísio ❤️ passando o trator! #PTNuncaMai;cludiao1;andreawerner_;andreawerner_;0;0;0;0;True;0.9999344348907472;True;0.9999911785125732;True;0.9999653100967408;False;0.8855414986610413;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/GavranKatia/status/1585806805061537792;2022-10-28 01:32:59+00:00;@andreawerner_ @Haddad_Fernando Haddad tá em casa. Colocou o capacho nas cordas😎;gavrankatia;andreawerner_;andreawerner_;0;0;1;0;True;0.9994378685951232;True;0.999991774559021;False;0.9999568462371826;False;0.973488748073578;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/oanticritico/status/1585730703043354624;2022-10-27 20:30:35+00:00;@andreawerner_ A especialidade do bozo deve ser matar alface;oanticritico;andreawerner_;andreawerner_;0;0;1;0;True;0.9998131394386292;True;0.9999843835830688;True;0.9999756813049316;False;0.5055736899375916;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/MileneRa11/status/1585730805938425857;2022-10-27 20:31:00+00:00;@andreawerner_ Que argumento idiota;milenera11;andreawerner_;andreawerner_;0;0;6;0;True;0.9999182224273682;True;0.9999881982803344;True;0.9999445676803588;True;0.973292887210846;4;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/Malelo2711/status/1585730942160625665;2022-10-27 20:31:32+00:00;@andreawerner_ A infantilidade das provocações que o gado tenta fazer é impressionante;malelo2711;andreawerner_;andreawerner_;0;0;14;0;False;0.9996871948242188;True;0.9999908208847046;True;0.9957862496376038;False;0.8106788396835327;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/apenasrebeca/status/1585742210573950976;2022-10-27 21:16:19+00:00;@andreawerner_ A falsa simetria 🙄;apenasrebeca;andreawerner_;andreawerner_;0;0;0;0;False;0.9990679621696472;True;0.9999771118164062;True;0.8540652990341187;False;0.9779127836227416;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/adrianogurgel81/status/1585751917140971520;2022-10-27 21:54:53+00:00;@andreawerner_ Pqp, a ignorância se institucionalizou e virou banal...;adrianogurgel81;andreawerner_;andreawerner_;0;0;0;0;True;0.9999241828918456;True;0.999992847442627;True;0.9999778270721436;False;0.9741833209991456;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/titoalencar/status/1585753903424974848;2022-10-27 22:02:47+00:00;"@andreawerner_ Eles adoram falácias. Se fizer um compilado, acho que eles gabaritam essa lista inteira:

https://t.co/T7l7I3ajJs";titoalencar;andreawerner_;andreawerner_;0;0;0;0;True;0.9978026747703552;False;0.9946261048316956;True;0.9815635681152344;False;0.9281454086303712;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/juliarochasim/status/1585788158083444737;2022-10-28 00:18:54+00:00;@andreawerner_ Kkkkkkkkkkkkk são antes de tudo muito burros.;juliarochasim;andreawerner_;andreawerner_;0;0;42;0;True;0.9999552965164183;True;0.9999920129776;True;0.9999736547470092;False;0.8623780012130737;3;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
https://twitter.com/Ponderada1/status/1585809310344364033;2022-10-28 01:42:57+00:00;@andreawerner_ Que argumento inteligente! Típico de minions;ponderada1;andreawerner_;andreawerner_;0;0;2;0;False;0.9999690055847168;True;0.9939372539520264;True;0.603422224521637;False;0.6129312515258789;2;SP;DEPUTADO ESTADUAL;250001620622;ANDRÉA WERNER;40;PSB;BELO HORIZONTE;47.0;FEMININO;SUPERIOR COMPLETO;CASADO(A);BRANCA;JORNALISTA E REDATOR;ELEITO POR QP;N;andreawerner_;63702;3039;37078;57548;False
